Name,Style,Brewery,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews
BART,97,FiftyFifty Brewing Co.,2.1492638780294917,1.421395463495537,2.857498467972914,-1.0102567721489293,1.4211691253071017,2.593628390424206,0.0634268588707219,1.1007462471583223,-0.31154664102417645,-0.4770412759298846,-0.44994863408798863,-0.7212309491268208,0.3643502827616371,1.3449849771385018,1.0018634611471116,0.4318247272250512,1.0723822257515356,1.4228923496705013,1.2115479084348144,-0.6255194653326456
Super Kitty,97,Keegan Ales,2.1492638780294917,1.421395463495537,2.857498467972914,-0.9141863684914698,0.380457373643189,1.901132534389281,1.0329031823058812,1.2757961104727888,-0.19973539143343869,-0.4770412759298846,-0.38801301232831503,1.1209418681883598,-0.4776533705482906,0.5430421918419795,0.9293693568264747,0.6880370943535294,0.825771472706162,0.9374344350557139,0.352828827794473,-0.5149474714828507
Grande Réserve (Blue),98,Bières de Chimay S.A.,0.9712219414291794,0.2884795400183493,0.51579093278884,-1.202397579463848,-0.31335046079941953,0.5738488103223413,-1.0999447292514692,0.19632195336691252,-0.5631219526033365,-0.4770412759298846,0.04553633998940025,-1.1817741534556159,-0.3934530052172978,-0.7601148342648693,1.1087104771055696,1.1272157942549,1.2942278727083336,1.3092510651129488,1.128068741165499,4.908608826849592
Trappistes Rochefort 8,98,Brasserie de Rochefort,1.0497580705358667,0.2884795400183493,0.51579093278884,-0.6259751575190917,-0.08208118265188338,0.6315567983252517,-0.7121541998774056,1.9468205865115766,0.023887107748036866,-0.4770412759298846,0.9126350446248308,-0.8528147217921909,0.4064504654271335,0.3174957834773326,1.2074939798428606,1.1989371091707122,1.298800336869918,1.2967246361196592,1.0918523389588615,3.6702024957318886
Trois Pistoles,98,Unibroue,0.9712219414291794,0.2884795400183493,0.51579093278884,-1.0102567721489293,0.03355345642188471,0.4584328343165204,-0.28558461756593545,0.8673464294057005,0.05183992014572131,-0.008068041259576799,1.50102345134173,-0.6883350059604783,0.6169513787546154,-0.033354185089895905,1.0007186290999348,0.9188151578516957,0.9411344989860997,1.1006033228591072,0.8231738185606372,4.153954968824741
Raison D'Être,98,Dogfish Head Brewery,0.5785412958957419,0.2884795400183493,0.51579093278884,-1.1063271758063886,-0.19771582172565147,0.5738488103223413,-0.6733751469399992,1.363321042130022,-0.05997132944501647,-0.008068041259576799,0.881667233744994,-0.9186066081248758,-0.35135282255180145,-0.4593862897786734,-0.011076381482531886,-0.0036177902442209578,0.034088314672094784,-0.004661984790987332,-0.40396071060852823,4.065497373744906
Gulden Draak,98,Brouwerij Van Steenberge N.V.,1.5602429097293355,0.2884795400183493,0.51579093278884,-1.202397579463848,-0.004991423269371321,0.6315567983252517,-0.8672704116270311,1.2757961104727888,0.21955679453182797,-0.4770412759298846,0.72682817934581,-0.8199187786258483,0.1538493694341552,-0.008293473049379585,0.9587017029240764,1.1434869059349604,1.0220317708541038,1.0935699446274247,0.678920520860405,2.3101669713794104
The Mad Elf,98,Tröegs Brewing Company,1.7565832324960542,0.2884795400183493,0.51579093278884,-0.6259751575190917,-0.4289850998731876,0.7469727743310726,-0.47947988225296734,0.371371816681379,-0.47926351541028317,-0.4770412759298846,0.5719891249466259,-0.7212309491268208,0.06964900410316242,-0.5596291379407387,0.4793092458361623,0.20271269862693247,0.306902377166539,0.437241504858865,0.15501856683602827,2.290816872455696
Brother Thelonious,98,North Coast Brewing Co.,1.1282941996425544,0.2884795400183493,0.51579093278884,-1.202397579463848,-0.6602543780207238,0.6892647863281621,-0.9060494645644375,0.3130218622432235,-0.31154664102417645,-0.008068041259576799,0.3242466379079315,-1.0830863239565884,0.23804973476514796,-0.6849326981433203,0.3862499033347495,0.17794778401895933,0.1576582139148727,0.23864704494788463,-0.026439385219569216,1.5416916141233354
Delirium Nocturnum,98,Brouwerij Huyghe,0.7748816186624606,0.2884795400183493,0.51579093278884,-0.8181159648340105,-0.08208118265188338,0.7469727743310726,-0.28558461756593545,1.2466211332537112,0.3593208565202502,-0.008068041259576799,1.2223131534231988,-0.4580634037960807,-0.1408519092243195,-0.1335970332519612,0.5514495652533317,0.7880388558538999,0.47909999930615055,0.49656174979423356,0.24307205840195492,1.5168129155071315
Black,98,Allagash Brewing Company,0.3822009731290231,0.2884795400183493,0.51579093278884,-0.722045561176551,1.883707681602174,0.05447691829614743,1.2655774999303195,0.7214715433103118,-0.4513107030125987,-0.4770412759298846,-0.32607739056864143,-0.1948958584653406,-0.3934530052172978,1.7208956577462466,0.48339566022677566,0.8419593812126769,0.6659130574508222,0.7358769024542076,0.674168356199899,0.7372803588660772
Delirium Noël (Christmas),98,Brouwerij Huyghe,1.363902586962617,0.2884795400183493,0.51579093278884,-0.5299047538616323,-0.2362607014169075,0.6315567983252517,-0.9060494645644375,0.45889674833861216,0.07979273254340576,-0.4770412759298846,0.5100535031869523,-1.0172944376239035,1.0800533880750756,-0.7851755463053856,0.5410924128265389,0.3336476706152079,0.4884094207493735,0.5052079645499279,0.26876436312500074,1.2348543311901545
Collaboration Not Litigation Ale,98,Avery Brewing Company,0.8612713606798171,0.2884795400183493,0.51579093278884,-0.6259751575190917,0.11064321580439676,0.40072484631361,-0.9836075704392502,1.2466211332537112,-0.33949945342186094,-0.4770412759298846,0.3861822596676051,-0.7870228354595058,0.8695524747475937,-0.3591434416166081,0.568393477062659,0.5117646518040375,0.5928158715055168,0.4877999124930759,0.3054962772725458,1.1187537376478698
Raison D'Extra,98,Dogfish Head Brewery,3.327305814629804,0.2884795400183493,0.51579093278884,-1.0102567721489293,0.22627785487816485,2.3627964384125644,-0.55703798812778,3.2013446069319196,0.19160398213414354,-0.008068041259576799,2.3990899668569976,-0.6883350059604783,-0.014551361227830352,0.14207079919371834,0.7881773794527464,0.2113825260755338,0.5938606251058786,0.6286340519803673,-0.33597391529259935,0.9584243465656672
Monk's Blood,98,21st Amendment Brewery,0.6963454895557734,0.2884795400183493,0.51579093278884,-0.722045561176551,-0.5446197389469557,1.093220702348535,-0.6345960940025929,1.3341460649109442,-0.08792414184270092,-0.4770412759298846,1.4081200187022196,-0.9186066081248758,1.3747546667335504,-0.9856612426295162,0.2063065536975053,0.3416109207624508,0.15267451695314777,0.16836617464338724,-0.041445510102056125,0.38068567870048853
Local 2,98,Brooklyn Brewery,0.9712219414291794,0.2884795400183493,0.51579093278884,-0.3377639465467136,0.07209833611314073,1.3240526543601767,-0.9448285175018438,2.559495108112209,0.4990849185086724,-0.4770412759298846,1.9036049927796086,-0.7212309491268208,-0.22505227455531226,-0.008293473049379585,0.677548045116206,1.0090587149375132,0.5892414804642804,0.7002475211139381,0.6166403751960067,0.5797152676301195
N'Ice Chouffe,98,Brasserie d'Achouffe,1.363902586962617,0.2884795400183493,0.51579093278884,0.334728879055502,-0.12062606234313941,1.8434245463863705,-0.440700829315561,0.8965214066247782,0.21955679453182797,-0.4770412759298846,0.7887638011054836,0.19985545953076955,1.0800533880750756,0.26737435939629994,0.6851385200956566,0.7662242113814252,0.7999638358972275,0.8366880038736075,0.5797914015684299,0.44426457516412066
Corsendonk Christmas Ale,98,Brouwerij Corsendonk,0.6178093604490855,0.2884795400183493,0.51579093278884,-0.8181159648340105,0.03355345642188471,-0.06093905770967342,-0.55703798812778,0.8965214066247782,-0.22768820383112315,-0.4770412759298846,0.8506994228651572,-0.4909593469624232,0.9116526574130901,-0.008293473049379585,0.8393211611158103,1.0683120395075945,0.9067020877741803,0.923838007590845,0.7827590330797976,0.6902872614799144
Salvation,98,Russian River Brewing Company,0.9712219414291794,0.2884795400183493,0.51579093278884,-0.3377639465467136,0.45754713302570105,0.11218490629905785,-0.6345960940025929,1.0715712699392446,0.33136804412256576,-0.4770412759298846,0.7887638011054836,-0.6225431196277933,-0.014551361227830352,-0.4593862897786734,0.8186307069298738,1.1212855033606903,0.8496718784744361,0.8521520294033396,0.7244431517295399,0.39174287808546804
McChouffe,98,Brasserie d'Achouffe,0.5785412958957419,0.2884795400183493,0.51579093278884,-0.3377639465467136,0.22627785487816485,0.4584328343165204,-0.8284913586896246,1.2174461560346332,-0.00406570464964758,-0.4770412759298846,0.6029569358264627,-0.32647963113071066,1.122153570740572,0.3174957834773326,0.43399098974648675,0.6614846631340499,0.5464332574094604,0.5392774213785169,0.49550407365812843,0.5935367668613438
17 Grande Réserve,98,Unibroue,1.363902586962617,0.2884795400183493,0.51579093278884,-1.0102567721489293,0.7659061705557493,0.6315567983252517,-0.8672704116270311,2.0051705409497322,0.19160398213414354,-0.4770412759298846,1.2223131534231988,-0.9843984944575609,1.3326544840680539,0.192192223274751,1.1696449578387513,1.285062684159838,1.1589878534615163,1.1174842144968096,1.1823123032969727,-0.6144622659476661
Oerbier,98,Brouwerij De Dolle Brouwers,0.9712219414291794,0.2884795400183493,0.51579093278884,-0.43383435020417294,-0.3904402201819316,1.7280085703805497,-0.7897123057522183,1.6258958371017216,0.38727366891793463,-0.4770412759298846,1.531991262221567,-0.6554390627941358,0.23804973476514796,-0.43432557773815705,0.9701162349499981,0.9421743555127546,0.9223822832996068,0.9129204957132457,0.6503782680273634,0.4553217745491001
Noel De Calabaza,98,Jolly Pumpkin Artisan Ales,0.9712219414291794,0.2884795400183493,0.51579093278884,-0.3377639465467136,-0.15917094203439544,0.5738488103223413,-0.8284913586896246,0.9840463382820114,2.3719233491535303,-0.4770412759298846,1.2842487751828724,-0.9843984944575609,0.19594955209965156,-0.4844470018191897,0.9216993796215244,0.8122558631509954,0.62159549887548,0.7901175942058143,0.6571316995676367,0.23141348700326533
Grand Cru,98,AleSmith Brewing Company,1.363902586962617,0.2884795400183493,0.51579093278884,-0.14562313923179482,0.419002253334445,0.8623887503368933,-0.7897123057522183,2.2677453359214317,0.1077455449410902,-0.4770412759298846,1.3771522078223828,-0.8857106649585333,0.6169513787546154,0.3174957834773326,0.8638873487947893,0.4849519026314247,0.8625001189588775,0.8984108461096288,0.50856971254471,0.23970638654199997
10 Commandments,98,The Lost Abbey,1.7565832324960542,0.2884795400183493,0.51579093278884,-0.722045561176551,0.34191249395193296,2.3627964384125644,-0.28558461756593545,1.7717707231971103,0.21955679453182797,-0.4770412759298846,1.2842487751828724,-0.16199991529899807,0.3643502827616371,-0.20877916937351015,0.8392019077775621,0.5752971076798926,0.49486466427160825,0.5564483492319592,0.18300028485122577,0.1705988903858781
Nostradamus,98,Brasserie Caracole,0.9712219414291794,0.2884795400183493,0.51579093278884,-1.0102567721489293,-0.2748055811081635,1.7857165583834602,-1.177502835126282,0.40054679390045667,-0.08792414184270092,-0.4770412759298846,0.9126350446248308,-1.2146700966219586,-0.1829520918898159,-0.7099934101838367,0.728823005451342,0.6170669826738979,0.7377676534756975,0.8279829979931017,0.5436808031225898,0.6156511656313028
Gouden Carolus Classic,98,Brouwerij Het Anker,0.7748816186624606,0.2884795400183493,0.51579093278884,-0.6259751575190917,0.5346368924082131,1.3240526543601767,-0.47947988225296734,2.0051705409497322,-0.283593828626492,0.460905193410731,1.3152165860627092,-0.4909593469624232,0.49065083075812627,0.4177386316393979,0.88854496403309,0.7918667693742433,0.9121703725760716,0.9135730771986603,0.6463419671101286,0.27287798469693847
Gouden Carolus Noël / Christmas,98,Brouwerij Het Anker,1.5602429097293355,0.2884795400183493,0.51579093278884,-0.43383435020417294,0.22627785487816485,1.901132534389281,-0.47947988225296734,0.9840463382820114,-0.14382976663806982,-0.4770412759298846,0.6029569358264627,-0.9515025512912184,0.8274522920820974,0.34255649551784895,0.8394682402329816,0.7337662814537478,0.8347874739892838,0.702857847055593,0.34163163830070065,0.5078434716277528
Abbaye Des Rocs Grand Cru Belgian Special Brown,98,Brasserie de l'Abbaye des Rocs s.a.,0.9712219414291794,0.2884795400183493,0.51579093278884,-0.3377639465467136,0.4960920127169571,0.2853088703077891,-0.7897123057522183,2.0926954726069655,0.5549905433040413,-0.4770412759298846,1.2532809643030356,-0.8199187786258483,0.3643502827616371,0.09194937511268571,1.1780085919611725,0.8129649196709554,1.0841434838356065,1.1515752280711642,0.885656567171244,0.6985801610186491
Hitachino Nest Extra High (XH),98,Kiuchi Brewery,0.5785412958957419,0.2884795400183493,0.51579093278884,0.04651766808312392,0.03355345642188471,0.5738488103223413,-0.5182589351903737,0.4297217711195344,0.5829433557017257,-0.4770412759298846,0.3861822596676051,-0.5896471764614507,0.06964900410316242,-0.28396130549505916,0.4766836848390807,0.37087313791310716,0.20313611585061692,0.14279595475846185,-0.3859245461083058,0.11807719330722549
Grand Cru,98,Allagash Brewing Company,0.264396779468992,0.2884795400183493,0.51579093278884,-0.8181159648340105,0.34191249395193296,1.4394686303659976,-0.6733751469399992,1.7717707231971103,0.8345186672808858,-0.008068041259576799,1.6248946948610774,-0.39227151746339567,1.9220570413850036,-0.1335970332519612,0.8413902065344037,0.9093470220134887,0.8906462255286206,0.8264857840145541,0.760927440053941,0.7124016602498734
Affligem Noël,98,Brouwerij De Smedt / Brouwerij Affligem,0.9712219414291794,0.2884795400183493,0.51579093278884,-0.3377639465467136,0.9971754487032854,1.6125925943747288,-0.6733751469399992,1.917645609292499,0.38727366891793463,-0.4770412759298846,1.6248946948610774,-0.8528147217921909,2.006257406715996,-0.008293473049379585,0.858980073925905,0.8608336724240596,0.7906810890140156,0.8674925935709664,0.709968296794888,0.21206338807955122
Abbaye Des Rocs [Brasserie Des Rocs Brune],98,Brasserie de l'Abbaye des Rocs s.a.,0.9712219414291794,0.2884795400183493,0.51579093278884,-0.6259751575190917,-0.04353630296062735,0.6315567983252517,-0.7509332528148119,0.9840463382820114,-0.33949945342186094,-0.008068041259576799,0.4481178814272787,-0.7541268922931633,-0.014551361227830352,-0.08347560917092856,1.2373232148498274,0.8205538078094077,1.1227260120089624,1.173663053663055,1.0821273975408685,0.14848449161591912
Achel Trappist Extra,98,Brouwerij der St. Benedictusabdij de Achelse,1.167562264195898,0.2884795400183493,0.51579093278884,0.04651766808312392,0.22627785487816485,1.2086366783543558,-0.55703798812778,1.8592956548543436,-0.00406570464964758,-0.4770412759298846,1.2842487751828724,-0.7541268922931633,0.6590515614201118,0.14207079919371834,1.1544997838813225,1.2108051286149382,1.1595724709017194,1.3023333094267304,1.0823547630693908,-0.16664569085599654
Brasserie Des Rocs Triple Impériale,98,Brasserie de l'Abbaye des Rocs s.a.,1.363902586962617,0.2884795400183493,0.51579093278884,-1.0102567721489293,-0.5831646186382118,0.6892647863281621,-0.16924745875371636,1.2466211332537112,0.1077455449410902,-0.008068041259576799,0.7577959902256468,-0.16199991529899807,0.6169513787546154,-0.2589005934545428,1.2465315601181697,0.7144110218337197,1.1331913310525872,1.1340006011606785,0.8933779905656244,0.26458508515820384
Green Flash Grand Cru,98,Green Flash Brewing Co.,1.010490005982523,0.2884795400183493,0.51579093278884,-0.2416935428892542,0.6117266517907252,0.16989289430196827,-0.16924745875371636,2.2677453359214317,0.19160398213414354,-0.4770412759298846,1.6558625057409142,0.16695951636442705,0.7011517440856082,0.192192223274751,0.412751970204612,0.34537437459916126,0.4135205935234482,0.15867543757019975,-0.04316763514482554,-0.2938034837832607
Gouden Carolus Ambrio,98,Brouwerij Het Anker,0.5785412958957419,0.2884795400183493,0.51579093278884,-0.5299047538616323,-0.5446197389469557,1.901132534389281,-0.47947988225296734,0.6339466116530785,0.1077455449410902,-0.008068041259576799,0.3242466379079315,-0.4580634037960807,0.2801499174306443,-0.43432557773815705,0.41261085375435225,0.6537172712563063,0.37988397335180396,0.36461878808268705,0.25645961085862273,-0.18599578977971065
St. Feuillien Cuvée De Noël,98,Brasserie St. Feuillien,0.9712219414291794,0.2884795400183493,0.51579093278884,-0.6259751575190917,-0.35189534049067556,1.3817606423630873,-0.6345960940025929,0.8381714521866227,0.21955679453182797,-0.4770412759298846,0.9436028555046676,-0.8528147217921909,1.5010552147300396,-0.5345684259002224,0.7277656258522149,0.6395956421035358,0.6282774761577934,0.6557818337144166,0.5683645954022881,-0.08648099531489518
Leute Bok,98,Brouwerij Van Steenberge N.V.,0.3822009731290231,0.2884795400183493,0.51579093278884,-0.04955273557433545,0.5346368924082131,0.34301685831069956,-0.2080265116911227,2.0926954726069655,0.33136804412256576,-0.4770412759298846,1.2842487751828724,-0.16199991529899807,-0.1829520918898159,0.7685886002066264,0.22103831608234265,0.43032479997129036,0.18026934928270097,0.20934750804571425,0.15819943309149664,-0.3186821823994646
Moinette Brune,98,Brasserie Dupont sprl,0.7748816186624606,0.2884795400183493,0.51579093278884,-0.3377639465467136,0.18773297518690882,0.4584328343165204,-0.7897123057522183,1.480020951006333,0.33136804412256576,-0.4770412759298846,1.4081200187022196,-0.6225431196277933,0.4064504654271335,-0.5345684259002224,0.5522982515105257,0.4518964810208419,0.3398899163779587,0.30212970151994756,0.2231899559473911,-0.23022458731962864
Leffe Radieuse,98,Abbaye de Leffe S.A.,0.657077425002429,0.2884795400183493,0.51579093278884,-1.0102567721489293,-0.19771582172565147,1.1509286903514455,-0.7509332528148119,0.8381714521866227,-0.032018517047332024,-0.4770412759298846,0.6648925575861363,-0.5567512332951082,0.027548821437666033,-0.5596291379407387,0.2707272070187881,0.41264053368851195,0.11575025726036485,0.1175902398473717,0.04309844820677558,-0.31315358270697485
Monk's Mistress,98,Midnight Sun Brewing Co.,1.952923555262773,0.2884795400183493,0.51579093278884,0.23865847539804266,0.5731817720994691,1.2663446663572664,-0.6733751469399992,1.917645609292499,0.5270377309063569,-0.4770412759298846,1.5629590731014038,-1.050190380790246,0.32225010009614075,0.44279934367991425,0.8608682517814908,0.9485310720063831,0.7472148934789676,0.7373799955452354,0.5914928472838764,-0.24128178670460812
Nor' Easter Winter Warmer,98,Captain Lawrence Brewing Co.,2.1492638780294917,0.2884795400183493,0.51579093278884,0.334728879055502,0.5346368924082131,3.5746641864736834,-1.1387237821888756,1.3341460649109442,1.0581411664623612,-0.4770412759298846,1.0674740990240148,-0.8857106649585333,0.3643502827616371,0.4177386316393979,1.0558116838146288,0.8134483672982001,0.904872657533546,0.9651622892212433,0.6246431915712313,-0.09200959500738493
Duvel,99,Brouwerij Duvel Moortgat NV,0.7748816186624606,-0.08915910114071321,0.04744942575202528,0.23865847539804266,-0.5831646186382118,1.0355127143456246,0.179764017682941,-0.5038774998909531,0.5270377309063569,-0.008068041259576799,0.6958603684659732,0.26564734586345456,0.5327510134236226,-1.2112076509941632,1.0184933391657207,1.8803974468800897,1.3268797570396385,1.2289227915780705,1.3388073212358746,6.127665059043581
Delirium Tremens,99,Brouwerij Huyghe,0.7748816186624606,-0.08915910114071321,0.04744942575202528,0.334728879055502,-0.9686134155507721,0.9200967383398038,-0.7897123057522183,-0.41635256823371997,0.2754624193271969,-0.4770412759298846,0.5410213140667891,-0.4251674606297382,0.6590515614201118,-1.286389787115712,0.7963104571212237,0.6735113525687546,0.7329128835540164,0.7845108806029036,0.6468372187564145,3.2804362174113613
Matilda,99,Goose Island Beer Co.,0.18586065036230442,-0.08915910114071321,0.04744942575202528,0.04651766808312392,-0.89152365616826,-0.4648949737300464,-0.7121541998774056,0.02127209005244611,1.0581411664623612,-0.008068041259576799,0.7577959902256468,-0.5238552901287657,1.2905543014025576,-0.7099934101838367,0.6077490662399617,0.41297026976247925,0.5462043007693808,0.5324674494211191,0.39909658727688396,1.8734075956727203
Damnation,99,Russian River Brewing Company,0.3822009731290231,-0.08915910114071321,0.04744942575202528,0.6229400900278802,-0.2748055811081635,0.5161408223194308,-0.2468055646285291,-0.4747025226718754,0.33136804412256576,0.9298784280810388,0.5719891249466259,0.3314392321961396,0.9537528400785865,-0.9856612426295162,0.8577120134292079,0.8636451063178857,1.0113152663703946,0.8888200539486211,0.9196420858257446,1.8706432958264754
Pranqster,99,North Coast Brewing Co.,0.42146903768236677,-0.08915910114071321,0.04744942575202528,-0.5299047538616323,-0.89152365616826,-0.3494789977242255,-1.0999447292514692,-0.3871775910146422,0.023887107748036866,-0.008068041259576799,-0.20220614704929418,-0.8199187786258483,0.1117491867686588,-1.0859040907915816,0.5542579813690593,0.1406975245350473,0.5487628356502667,0.5665917779662001,0.5139724577769288,2.1581304798359424
La Chouffe (Blonde),99,Brasserie d'Achouffe,0.5785412958957419,-0.08915910114071321,0.04744942575202528,-0.722045561176551,-0.2362607014169075,0.2276008823048787,-0.5182589351903737,0.19632195336691252,0.8624714796785702,-0.4770412759298846,1.1294097207836884,0.5288148911941947,0.6169513787546154,-1.0608433787510652,0.8751130630351509,0.9524383205219668,1.0018146772471064,0.9608705371099617,0.8817598371725075,1.4698198181209687
Piraat,99,Brouwerij Van Steenberge N.V.,1.5602429097293355,-0.08915910114071321,0.04744942575202528,-0.3377639465467136,0.07209833611314073,1.3240526543601767,-0.5182589351903737,1.5383709054444885,0.6947546052924636,2.336798132091962,1.346184396942546,-0.5896471764614507,0.6590515614201118,0.26737435939629994,0.05540934214606959,0.6089128326943589,0.3843475163933492,1.236254044842134,0.9435559869098532,-0.6365766647176251
Local 1,99,Brooklyn Brewery,0.9712219414291794,-0.08915910114071321,0.04744942575202528,0.4307992827129614,-0.6217094983294678,1.901132534389281,-0.3631427234407482,0.6339466116530785,0.6108961680994102,-0.4770412759298846,0.7887638011054836,-0.16199991529899807,0.4064504654271335,-0.7099934101838367,0.7898131377423733,1.0603958945137766,0.8676638692006643,0.794409346317094,0.7297738603586614,1.5333987145846009
Mischief,99,The Bruery,0.7748816186624606,-0.08915910114071321,0.04744942575202528,0.4307992827129614,-0.5446197389469557,-0.06093905770967342,0.8002288646814429,-0.18295275048109805,0.6947546052924636,-0.4770412759298846,1.5939268839812406,0.7919824365249347,0.9537528400785865,-1.286389787115712,0.8093428594360345,0.8480061953811465,0.7152521019479028,0.6731546110963808,0.6451848791728954,0.2866994839281628
Kwak,99,Brouwerij Bosteels,0.735613554109117,-0.08915910114071321,0.04744942575202528,-0.43383435020417294,-0.35189534049067556,0.05447691829614743,-1.177502835126282,0.4880717255576899,-0.14382976663806982,-0.4770412759298846,0.3242466379079315,-0.8199187786258483,0.4064504654271335,-0.5596291379407387,0.1627830603484535,0.2263446103341295,0.17419644112059773,0.0795778582480536,-0.11668098860454527,0.9584243465656672
Gnomegang,99,Brewery Ommegang,1.167562264195898,-0.08915910114071321,0.04744942575202528,-0.3377639465467136,-0.7373441374032359,0.9778047263427142,-0.440700829315561,-0.1537777732620203,0.19160398213414354,-0.4770412759298846,0.26231101614825786,0.0024798005327144796,0.574851196089119,-1.2112076509941632,0.8393052606707102,0.5521362475069335,0.9796614551594364,0.8635124344211906,0.718727497502621,0.07937699545979726
Stille Nacht,99,Brouwerij De Dolle Brouwers,2.1492638780294917,-0.08915910114071321,0.04744942575202528,-0.5299047538616323,-0.19771582172565147,2.016548510395102,-0.7897123057522183,1.4508459737872552,1.1419996036554148,-0.008068041259576799,1.7487659383804246,-0.6225431196277933,1.2905543014025576,-0.9355398185484836,0.9691502829101928,0.5368097181139524,0.7921259610145144,0.8745651658858573,0.26367902917517505,0.590772467015099
Horny Devil,99,AleSmith Brewing Company,1.363902586962617,-0.08915910114071321,0.04744942575202528,-0.14562313923179482,-1.0457031749332841,0.8623887503368933,-1.0611656763140629,0.40054679390045667,0.41522648131561907,-0.008068041259576799,0.7577959902256468,-0.39227151746339567,0.7853521094166009,-1.0608433787510652,0.7013649243198629,0.241162899913853,0.5362457983659341,0.6156823671842702,0.369514305986641,0.18442038961710247
Confluence Ale,99,Allagash Brewing Company,0.3822009731290231,-0.08915910114071321,0.04744942575202528,0.6229400900278802,-0.31335046079941953,-0.06093905770967342,0.14098496474553465,-0.3871775910146422,1.8687727259952103,0.460905193410731,1.0674740990240148,0.5617108343605371,-0.05665154389332674,-0.735054122224353,0.9297151915073912,0.8934130840631981,0.6090651243111429,0.5723121544104134,0.6175700976047176,-0.1390026923935478
668 Neighbor Of The Beast,99,New England Brewing Co.,0.5000051667890543,-0.08915910114071321,0.04744942575202528,-0.43383435020417294,0.11064321580439676,0.05447691829614743,-0.7121541998774056,-0.03707786438570936,0.3593208565202502,0.9298784280810388,0.881667233744994,-0.16199991529899807,0.9958530227440828,-0.5596291379407387,0.594804116373199,0.6418219804074669,0.6466340192041483,0.5223220609827184,0.37910868106152273,-0.33250368163068894
La Trappe Isid'or,99,Bierbrouwerij De Koningshoeven B.V.,0.3822009731290231,-0.08915910114071321,0.04744942575202528,-0.2416935428892542,0.03355345642188471,0.11218490629905785,-0.440700829315561,1.7134207687589549,-0.00406570464964758,-0.4770412759298846,0.7887638011054836,0.13406357319808454,0.4485506480926299,-0.15865774529247753,0.5513720505834706,0.6573889940047706,0.5933893745457156,0.615864619671187,0.5432125652024647,-0.15005989177852727
Inferno Ale,99,The Lost Abbey,0.7748816186624606,-0.08915910114071321,0.04744942575202528,0.9111513010002583,-0.19771582172565147,1.1509286903514455,-0.47947988225296734,-0.007902887166631628,0.8904242920762546,-0.4770412759298846,1.5939268839812406,0.035375743699056994,0.7853521094166009,-0.9856612426295162,0.623100945983686,0.9590305627827125,0.7293762814727923,0.6129387813597068,0.6070302421141984,0.07937699545979726
Hitachino Nest Red Rice Ale,99,Kiuchi Brewery,0.18586065036230442,-0.08915910114071321,0.04744942575202528,0.334728879055502,-0.7373441374032359,0.34301685831069956,-1.0999447292514692,0.28384688502414573,0.21955679453182797,-0.008068041259576799,0.72682817934581,-0.6883350059604783,0.1117491867686588,-0.40926486569764076,-0.25835414100557236,0.10695783859051722,-0.19224310412625714,-0.1794715153071683,-0.4581254827053643,0.14019159207718448
Faithfull Ale,99,Dogfish Head Brewery,0.18586065036230442,-0.08915910114071321,0.04744942575202528,0.7190104936853395,0.07209833611314073,0.5161408223194308,-0.13046840581630997,1.0423962927201669,1.1419996036554148,0.460905193410731,1.996508425419119,0.0682716868653995,0.027548821437666033,-0.7099934101838367,-0.6946563918734011,-0.30308508430886005,-0.4439398066133908,-0.8307674347918154,-1.0074360973280967,-0.25786758578207736
Hades Ale,99,Great Divide Brewing Company,0.5000051667890543,-0.08915910114071321,0.04744942575202528,0.6229400900278802,0.07209833611314073,1.9588405223921914,0.6838917058692239,0.7214715433103118,1.477433352427628,-0.008068041259576799,2.0584440471787926,0.7919824365249347,1.7536563107230179,-0.5345684259002224,0.018166524611385033,-0.4913321527024328,-0.13300779786575134,-0.11273379012467778,-0.05436257349475181,0.2894637837744077
Arabier,99,Brouwerij De Dolle Brouwers,0.5785412958957419,-0.08915910114071321,0.04744942575202528,1.4875737229450146,-0.35189534049067556,0.5738488103223413,0.6063335999944112,0.371371816681379,0.9463299168716235,-0.008068041259576799,1.1603775316635252,0.8906702660239623,1.543155397395536,-1.0357826667105487,0.9016827067966867,1.0205573308101508,0.7128869576270842,0.671761261438335,0.44943666597807896,0.08766989499853188
Reinaert Flemish Wild AleDe Proefbrouwerij (bvba Andelot),99,De Proefbrouwerij (bvba Andelot),0.9712219414291794,-0.08915910114071321,0.04744942575202528,0.5268696863704208,-0.7758890170944919,-0.23406302171840468,-0.9836075704392502,-0.09542781882386484,2.0085367879836324,-0.4770412759298846,0.881667233744994,-0.6883350059604783,-0.309252639886305,-1.3114504991562284,0.5952393910578021,0.4966860442711818,0.3660532139870156,0.3491449640321525,0.12832675424502232,0.026855298381144654
Grand Cru Winter Reserve,99,Flying Fish Brewing Company,0.264396779468992,-0.08915910114071321,0.04744942575202528,-0.6259751575190917,-0.89152365616826,-0.11864704571258385,-0.8284913586896246,-0.12460279604294257,-0.14382976663806982,-0.008068041259576799,-0.07833490352994697,-0.7212309491268208,0.23804973476514796,-1.2112076509941632,0.1675273556550656,-0.27470546898025183,0.11076211453863873,0.0905815971087112,-0.12429435709427929,-0.1058310942386093
